Flagellin_ID	Phylum	Class	Order	Family	Genus	Species	Predicted_v1	Experimental	Predicted_v3
EGN44732_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae bacterium	Lachnospiraceae bacterium 3_1_57FAA_CT1	non-silent	not_checked	active
WP_031544066_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae bacterium	Lachnospiraceae bacterium AC2014	non-silent	not_checked	active
WP_096264029_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_026498570_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp. WCD2001	non-silent	not_checked	active
WP_064483776_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	Morganella morganii	non-silent	not_checked	active
WP_099386750_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter	Agathobacter ruminis	non-silent	not_checked	active
EEG74094_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] hylemonae	non-silent	not_checked	active
WP_069154702_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	Eisenbergiella tayi	non-silent	not_checked	active
WP_096936957_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
DAA86739_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_4	non-silent	not_checked	silent
STG14976_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
EEI48859_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis	non-silent	not_checked	active
WP_096261149_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_028243040_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio ruminis	non-silent	not_checked	active
WP_106719723_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
ELH50689_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
RHV48110_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae bacterium	Lachnospiraceae bacterium OM04-12BH	silent	silent	silent
SFN63027_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio sp. UC1225	non-silent	not_checked	active
SHI17354_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio fibrisolvens	non-silent	not_checked	silent
DAA85486_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_4	non-silent	not_checked	active
PEG26769_1	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium neonatale	non-silent	not_checked	active
SDA44753_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae bacterium	Lachnospiraceae bacterium G11	non-silent	not_checked	active
POS24915_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_097729655_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
PAZ40816_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_016299106_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae bacterium	Lachnospiraceae bacterium COE1	non-silent	not_checked	active
WP_028243043_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio ruminis	non-silent	not_checked	active
DAB06181_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_13	non-silent	not_checked	active
WP_085444927_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_063119697_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
AMD91222_1	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio fairfieldensis	non-silent	not_checked	active
SDA44687_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae bacterium	Lachnospiraceae bacterium G11	non-silent	not_checked	active
WP_040380435_1	Firmicutes	Clostridia	Clostridiales	-	-	Clostridiales bacterium 1_7_47FAA	non-silent	not_checked	active
WP_090174618_1	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium oxidoreducens	non-silent	not_checked	silent
CDB14749_1	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. CAG:221	non-silent	not_checked	active
WP_089552102_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_115939865_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
DAA94729_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_8	non-silent	not_checked	active
CCZ51357_1	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp. CAG:196	non-silent	not_checked	silent
DAB08971_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_13	non-silent	not_checked	active
SBW03792_1	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	uncultured Desulfovibrio sp.	non-silent	not_checked	active
WP_032166262_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
KVJ99407_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei	non-silent	not_checked	active
DAA87970_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_4	non-silent	not_checked	active
DAA82791_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_3	non-silent	not_checked	silent
OUP75234_1	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus colihominis	non-silent	not_checked	active
WP_027435272_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae bacterium	Lachnospiraceae bacterium AB2028	non-silent	not_checked	silent
WP_113495836_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
EIF19934_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_023345978_1	Firmicutes	-	-	-	-	Firmicutes bacterium ASF500	non-silent	not_checked	active
EQN66859_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
SFH42064_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae bacterium	Lachnospiraceae bacterium NLAE-zl-G231	non-silent	not_checked	active
WP_069324711_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter sp. CFSAN044567	non-silent	not_checked	active
WP_089621872_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_107631884_1	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Intestinibacillus	Intestinibacillus sp. Marseille-P4005	non-silent	not_checked	active
WP_102051085_1	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pygmaiobacter	Pygmaiobacter massiliensis	non-silent	not_checked	active
OLA74318_1	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp. CAG:196_36_41	non-silent	not_checked	silent
SQS04487_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
KDG07849_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_106873743_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
EOS26266_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae bacterium	Lachnospiraceae bacterium 3-1	non-silent	not_checked	active
RHB38780_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster aldensis	non-silent	not_checked	silent
KXL36369_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_118680381_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	Eisenbergiella sp. OF01-20	non-silent	not_checked	active
DAB10097_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_16	non-silent	not_checked	active
EHI57555_1	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Hungatella	Hungatella hathewayi	non-silent	not_checked	active
ESL01601_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Catonella	Catonella morbi	non-silent	not_checked	active
WP_096975344_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
AMD91221_1	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio fairfieldensis	non-silent	not_checked	active
DAA96327_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_8	non-silent	not_checked	silent
WP_028235907_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio sp. MD2005	non-silent	not_checked	active
DAA85422_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_4	non-silent	not_checked	silent
DAA88517_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_4	non-silent	not_checked	silent
RHB65614_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	non-silent	not_checked	active
WP_097725946_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
AEN95322_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia hominis	non-silent	not_checked	silent
ATS94113_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
PWL65888_1	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	-	-	Desulfovibrionaceae bacterium	non-silent	not_checked	active
WP_027430887_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	Lachnospira multipara	non-silent	not_checked	active
WP_090173970_1	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium oxidoreducens	non-silent	not_checked	active
WP_022777566_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp. AE3009	silent	evader	silent
RHE98667_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	non-silent	not_checked	active
KJZ87542_1	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. IBUN125C	non-silent	not_checked	active
SCZ78757_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio xylanivorans	non-silent	not_checked	active
PWS11775_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
SFH41079_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae bacterium	Lachnospiraceae bacterium NLAE-zl-G231	non-silent	not_checked	active
OYB05952_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
SFB13736_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetitomaculum	Acetitomaculum ruminis	non-silent	not_checked	active
EJP74857_1	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter sp. FOBRC14	non-silent	not_checked	active
WP_027437014_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	Lachnospira multipara	non-silent	not_checked	active
SOC06422_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio ruminis	non-silent	not_checked	active
OUO67936_1	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus colihominis	non-silent	not_checked	active
WP_028235905_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio sp. MD2005	non-silent	not_checked	active
PPV90206_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
DAB21396_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_22	non-silent	not_checked	active
WP_086405443_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
CUN86046_1	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium paraputrificum	non-silent	not_checked	silent
ESF63752_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	non-silent	not_checked	NA
WP_047649606_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_112046840_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
CSS84545_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella sonnei	non-silent	not_checked	active
ORS69260_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
DAB03207_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_10	non-silent	not_checked	active
DAB10854_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_16	non-silent	not_checked	silent
PHU36760_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter	Agathobacter ruminis	non-silent	not_checked	active
RHO33337_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia sp. AM16-25	non-silent	not_checked	silent
DAA89453_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_5	non-silent	not_checked	silent
PJI56652_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_021523129_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_022658919_1	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio desulfuricans	non-silent	not_checked	active
DAB21047_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_22	non-silent	not_checked	active
EKA99887_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis	non-silent	not_checked	active
OYA41476_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
SFG77048_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae bacterium	Lachnospiraceae bacterium C7	non-silent	not_checked	active
CCZ50919_1	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp. CAG:196	non-silent	not_checked	active
SKB67499_1	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Acetoanaerobium	Acetoanaerobium noterae	non-silent	not_checked	active
SDH32713_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio sp. 49	non-silent	not_checked	active
SFN49175_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio sp. UC1225	non-silent	not_checked	active
WP_000079697_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
DAB26897_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_23	non-silent	not_checked	active
ARA34547_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
PBO90818_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_071425510_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis	non-silent	not_checked	active
DAB09181_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_15	non-silent	not_checked	active
DAB22271_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_22	non-silent	not_checked	silent
KUW72123_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
KJZ87555_1	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. IBUN125C	non-silent	not_checked	active
WP_031557838_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae bacterium	Lachnospiraceae bacterium A10	non-silent	not_checked	active
CCX89467_1	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. CAG:590	non-silent	not_checked	active
DAB21054_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_22	non-silent	not_checked	silent
DAB21826_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_22	non-silent	not_checked	active
DAB02450_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_10	non-silent	not_checked	active
WP_105465562_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
